"Expected","0.107679","0.110592","0.111672","0.110976","0.108562","0.104487","0.098809","0.091585","0.082873","0.072731"
"white/white","0.080000","0.080000","0.090000","0.080000","0.080000","0.140000","0.150000","0.110000","0.100000","0.090000"
"white/LDS","0.120000","0.120000","0.080000","0.100000","0.070000","0.120000","0.070000","0.140000","0.100000","0.080000"
"LDS/white","0.090000","0.080000","0.080000","0.110000","0.100000","0.140000","0.130000","0.100000","0.070000","0.100000"
"LDS/LDS","0.090000","0.080000","0.110000","0.100000","0.100000","0.120000","0.110000","0.110000","0.080000","0.100000"

"Error:"
"white/white","-0.027679","-0.030592","-0.021672","-0.030976","-0.028562","0.035513","0.051191","0.018415","0.017127","0.017269"
"white/LDS","0.012321","0.009408","-0.031672","-0.010976","-0.038562","0.015513","-0.028809","0.048415","0.017127","0.007269"
"LDS/white","-0.017679","-0.030592","-0.031672","-0.000976","-0.008562","0.035513","0.031191","0.008415","-0.012873","0.027269"
"LDS/LDS","-0.017679","-0.030592","-0.001672","-0.010976","-0.008562","0.015513","0.011191","0.018415","-0.002873","0.027269"

"Avg Error:"
"white/white","-0.024709","-0.018232","-0.013182","-0.006047","-0.000312","0.004363","0.009091","0.013415","0.017537","0.018109"
"white/LDS","-0.022189","-0.018022","-0.011362","-0.006536","-0.002412","0.004863","0.009691","0.013655","0.015367","0.016979"
"LDS/white","-0.022609","-0.017742","-0.013022","-0.007047","-0.001202","0.004373","0.009041","0.013955","0.016547","0.017739"
"LDS/LDS","-0.022429","-0.018393","-0.012062","-0.005976","-0.000772","0.004553","0.009321","0.012835","0.015187","0.017769"

"Std Dev:"
"white/white","0.028105","0.028391","0.030371","0.032772","0.030226","0.031022","0.031327","0.031780","0.030989","0.027296"
"white/LDS","0.027712","0.027916","0.028966","0.030504","0.032294","0.030343","0.030993","0.030818","0.030191","0.027889"
"LDS/white","0.017714","0.018215","0.017846","0.016657","0.016669","0.016538","0.016640","0.017318","0.017230","0.018359"
"LDS/LDS","0.014054","0.013014","0.012407","0.011840","0.012815","0.013156","0.012969","0.014493","0.016088","0.015031"
